PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
26.12.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,19.21437,18.24892,,17.50952,18.44807,22.00789,21.70159,23.05166,24.26827,24.68053,22.69545,22.3224,20.81733,21.72662,16.8917,19.05883,17.61945,22.89303,26.84823,25.67838,25.74334,25.75791,25.4063,23.09782,17.94438
27.12.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,19.75331,17.74459,,20.38073,21.5874,21.36276,22.97178,22.68825,23.48624,24.77486,24.56284,22.51653,23.75768,22.46957,20.27389,20.05215,19.40169,23.29194,28.69277,25.00115,25.30446,25.27102,24.54303,20.9233,18.53182
28.12.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,15.81648,13.83825,,12.86297,8.29527,10.31579,16.19502,16.76906,20.49565,11.24437,23.63951,24.02644,24.19594,23.93133,23.54612,22.82087,24.31893,25.64317,27.44489,27.779,27.0902,27.01727,26.14708,24.24804,20.1589
29.12.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,23.2422,21.56545,,21.56329,19.89115,22.24358,25.85417,25.99007,26.72551,27.26618,28.33252,29.18906,28.67174,27.38578,27.36627,26.97748,27.22979,31.26978,70.81715,35.26277,29.97084,30.5271,28.5478,26.18561,23.99519
30.12.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.83838,25.64372,,24.04258,24.66767,24.24035,25.77474,27.06253,28.04593,28.42416,31.41691,28.94178,41.82567,27.10141,27.4291,26.64377,26.83202,27.64697,56.56821,37.43106,38.14684,51.01402,33.77579,30.02993,28.17791
31.12.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.3506,30.21686,,27.50183,27.99695,28.85367,29.50725,32.32105,30.80044,30.12451,27.58897,28.89876,28.20437,26.50767,25.52645,25.73142,24.66231,26.64388,38.69698,35.46896,27.20493,27.11101,26.53726,27.13416,27.48779
01.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.481,27.69248,,27.07851,26.75774,26.04735,25.11067,25.65667,26.34225,25.86447,25.02538,24.28116,23.88049,23.19977,21.71416,18.8555,18.55083,24.28465,31.29633,24.84533,26.06024,26.06275,24.68728,23.4587,23.20764
02.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,22.2464,23.21121,,22.30987,22.36308,24.11221,24.43002,24.79327,25.41453,25.98039,25.8902,26.78644,26.58209,26.03221,25.50184,25.38262,25.42916,26.53408,29.04422,27.39665,26.24703,26.75776,26.44229,25.5852,23.83721
03.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.99392,25.4453,,23.84382,23.94525,24.38157,24.73924,24.94948,25.38852,26.05043,27.34073,30.08925,29.79062,29.21493,28.62046,27.58932,26.98296,27.99191,31.96233,28.38324,27.9996,25.50722,25.1241,23.15044,19.05828
04.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,18.43199,18.40594,,13.45991,16.33907,15.17136,19.08322,17.91297,15.36457,15.33035,19.4731,21.96734,22.13815,22.65268,23.81646,23.36172,23.40759,24.93097,27.4662,26.48441,25.51277,25.64133,22.71871,20.18144,17.08338
05.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,6.94046,12.19842,,17.37921,19.18052,23.43607,25.65905,36.64084,27.92123,28.13388,28.1968,27.84489,28.10862,27.60823,27.62682,27.45159,26.93065,28.74909,41.57657,36.56933,36.08266,36.16518,31.15736,28.08792,27.23992
06.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,29.35296,29.72692,,28.93914,28.49715,28.78585,33.10519,37.91813,30.69708,30.32591,32.20399,34.32888,31.98853,30.99594,29.28017,29.0198,28.387,30.82581,36.64279,31.27751,30.09561,32.89559,29.64011,28.04594,27.42621
07.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.27243,25.83094,,25.01791,25.80458,26.83844,27.55034,28.48353,31.05606,31.39555,31.16916,30.66628,31.26459,37.70703,33.46624,29.84949,30.91876,36.02189,175.13653,148.21018,63.23448,50.23744,76.65787,46.35209,30.41242
08.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.92827,35.41573,,34.06547,36.3546,69.90513,116.18424,112.61138,171.73478,140.84661,88.04805,101.27396,90.76772,53.09384,86.64517,41.73988,42.1359,53.55636,53.23333,43.00538,42.96546,51.57445,40.80165,29.55572,29.28947
09.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.61083,25.92434,,25.13656,25.52256,25.63427,26.71989,34.51457,30.42288,37.31182,35.34101,37.01748,30.81873,31.63885,27.92886,29.75442,29.10665,31.19119,39.86749,47.6945,41.95473,39.6998,35.51819,32.88437,30.13795
10.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.1901,31.05829,,29.81948,29.76194,29.29949,31.11639,38.76393,36.4571,32.01413,34.38589,35.02702,30.90402,28.28039,27.83087,26.59949,27.32287,27.62915,31.47073,30.998,37.37806,30.14958,28.9056,28.68,27.77768
11.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.74734,26.76391,,25.30082,22.58639,25.15988,25.29006,25.05831,26.9781,27.08345,27.6173,27.44024,27.55939,27.56154,27.19909,26.86143,27.7452,29.98516,32.11467,30.9685,29.60747,28.90902,27.17564,26.50046,25.4414
12.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.70051,27.71281,,26.69172,26.57226,27.51327,28.52524,33.82539,63.07913,36.31932,33.94774,32.93498,31.23258,31.14304,29.93915,29.18111,30.85155,30.69121,32.39345,35.27391,35.27009,36.0196,29.32203,26.23233,26.29951
13.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.27463,25.26098,,27.70017,27.16836,29.34728,36.10573,46.35547,60.60392,42.57097,40.07286,36.44215,40.4133,35.25004,35.51447,36.09777,37.06041,60.2903,106.13526,71.90087,48.88202,48.9356,65.43352,39.84407,35.95262
14.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,35.86981,31.97346,,29.752,32.13378,31.37152,43.61256,186.4089,84.1001,52.40293,88.38749,85.53667,89.8652,38.5601,32.60439,32.6879,39.6195,39.3213,43.64749,88.8635,59.74739,60.35044,73.67194,31.48973,32.20464
15.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.29191,28.07667,,27.95907,27.87057,28.05276,28.8637,36.56189,51.57247,36.04914,38.03489,35.16754,29.73685,30.09081,31.00637,29.92297,27.04436,27.78423,27.5933,31.52293,31.89888,31.94493,27.17322,25.46053,25.85365
16.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.52036,26.74286,,27.39737,27.54518,28.1641,31.51446,34.97105,56.40567,34.24605,34.12929,33.68014,33.69068,31.56608,30.04905,27.91034,26.79603,27.15224,29.74579,30.3699,29.18069,28.71938,27.13425,27.34397,26.59136
17.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.3414,27.75029,,27.25554,28.01097,28.67544,31.50223,32.92277,41.33021,33.98969,29.89347,29.57779,26.19388,24.91726,22.47847,23.24783,22.42477,24.22164,26.68103,26.76849,26.58776,26.247,24.90047,23.30484,22.97287
18.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.19534,24.98916,,23.83368,23.33851,23.45629,23.3035,24.3833,24.29836,24.49504,25.80739,25.78353,26.39945,26.37504,25.63009,25.55364,25.01601,25.12898,26.32941,27.01041,26.81126,25.48485,25.44503,24.67442,24.86581
19.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.37127,24.46024,,24.61027,24.61447,24.66257,24.13593,27.20372,28.60225,28.08264,30.2271,27.58875,27.12486,27.1587,27.34557,26.04653,26.29917,26.39477,48.42627,30.97322,29.31931,28.25885,27.29672,25.40485,25.06357
20.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.45312,24.40138,,24.43394,24.58318,26.61573,31.78938,51.18219,73.1777,31.53355,29.43936,29.07184,27.11445,26.49937,26.64012,26.03414,25.69134,27.33977,30.74338,30.53406,29.9403,29.55158,28.4286,26.33864,24.34871
21.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.40624,24.73684,,24.99852,24.70671,24.78911,25.56801,34.45699,29.19428,27.96973,27.43222,30.0583,27.97056,27.58506,26.82599,26.65317,26.30859,27.48471,29.4899,32.4254,36.86413,35.20419,28.0521,26.7266,26.20174
22.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.71001,25.86089,,25.5273,25.63607,25.72274,26.80945,35.56691,46.07772,36.49574,31.88616,31.59592,30.04301,28.05989,28.30277,27.475,27.38097,28.35935,117.23455,43.75086,46.06623,34.85951,30.31931,27.03808,25.97419
23.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.48713,24.80572,,25.02306,24.74597,25.09495,26.29521,43.55241,32.5902,28.76784,28.44242,28.4924,27.92966,27.33277,27.87051,27.58329,27.8338,28.61713,28.1963,28.94677,28.90859,27.27255,26.82515,25.95391,25.15784
24.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.47673,26.46039,,26.14291,26.30063,25.71347,26.04521,27.17411,27.94856,28.32726,41.36638,40.52779,30.83291,28.61438,27.18023,25.98811,26.22571,27.07181,31.0599,29.5507,31.79372,27.91194,27.49407,25.12039,25.0015
25.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.64809,25.47499,,24.64189,24.4894,25.11605,25.73612,25.91251,26.11607,26.98563,26.84253,26.16749,26.14927,25.42197,24.57152,24.63339,25.62115,27.4667,31.50221,32.87499,32.7208,28.99995,27.02632,25.33279,24.45757
26.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.85202,24.33692,,24.42471,24.70283,25.7886,27.11451,31.34738,30.96556,32.85441,31.88718,29.84154,35.6632,37.86645,37.24563,30.46941,29.5984,31.59608,50.6554,41.17025,37.96918,33.76625,32.62321,28.854,27.49605
27.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.98103,26.6225,,26.89658,26.97099,27.0009,27.17154,29.57731,31.0799,30.31462,30.5192,30.5842,28.79951,27.98031,27.21489,26.54142,26.62449,27.31103,34.91011,33.84531,39.0975,34.17413,30.20696,27.46453,27.15803
28.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.69977,28.59903,,28.11495,28.91039,28.12757,35.2462,69.20462,72.63056,31.27979,29.17044,28.66675,26.10751,27.35749,26.39177,25.48892,25.58689,26.28551,29.5312,28.51598,30.36836,29.4882,27.85291,27.25963,24.82535
29.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.00151,25.95829,,26.44653,26.37859,25.57187,25.59582,33.69781,38.91312,33.98295,33.27871,31.12937,30.67916,29.29653,28.73164,28.09541,28.20196,27.2635,38.55925,32.25227,30.92858,28.9492,27.01538,25.29483,24.13411
30.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,22.06619,23.60723,,22.44353,24.16513,25.14738,25.23644,29.91452,38.66512,31.82922,35.09582,47.90405,43.37085,34.83768,30.22725,31.10787,28.22825,28.22947,50.0476,61.9212,84.81651,56.9139,51.23771,41.22432,33.66863
31.01.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.79902,35.00612,,32.2132,32.1094,31.46261,38.67369,69.87364,51.34856,38.35066,41.95058,34.65536,30.4374,27.61898,27.96641,27.21666,26.53745,26.97018,32.34716,31.9428,29.16616,29.23799,29.24752,27.81236,26.24798
01.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.7077,27.68926,,25.28576,25.67138,25.5338,23.43339,25.97809,25.6504,27.01208,27.80152,27.82731,27.14679,27.68334,26.91202,26.13707,26.98028,27.51312,29.81562,26.34427,25.59159,24.58466,24.30584,22.07133,21.33827
02.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,21.51097,20.51492,,18.91577,21.68487,21.00536,24.65922,31.10377,27.29644,27.62609,29.10263,30.16257,28.89463,28.30232,29.37017,29.54299,27.10344,29.10037,34.57892,57.86275,52.77256,34.08345,30.65968,27.96994,26.60297
03.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.18242,26.94531,,26.4691,26.42182,26.75934,27.36133,30.51219,30.34309,30.58587,30.94308,29.729,28.89191,27.01416,26.10544,25.42025,26.1254,27.13933,36.86138,37.15525,29.78019,32.09537,28.39194,25.27587,23.88378
04.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.45098,24.76328,,24.70649,24.75464,25.15943,26.54942,31.78158,35.14967,29.01549,28.33037,26.93763,27.35273,26.7902,24.14277,22.92667,23.4197,25.19301,27.01197,27.72242,27.69351,27.10264,25.2345,24.22301,23.74963
05.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,23.55401,22.49693,,21.86438,23.26716,24.36639,26.52248,35.77394,30.46002,29.29395,30.86708,30.73781,29.02944,29.94502,29.88272,27.22442,27.99357,27.89033,34.89631,53.67027,36.27718,39.09043,35.73394,28.9298,26.45929
06.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.3552,27.0629,,27.05497,26.97537,26.85591,28.22114,77.41222,61.92602,30.85164,31.40932,29.58252,29.15695,30.31138,29.4721,27.66108,27.85225,26.83118,27.51733,28.84781,28.91603,27.86004,26.98641,24.24417,24.2968
07.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.53164,24.51171,,25.26029,25.19778,27.95328,27.18655,26.84971,27.46735,28.21556,33.65193,31.08618,27.48756,21.67072,23.62213,24.5673,23.21484,24.16811,25.23363,26.29027,25.08363,24.43166,24.41425,22.69351,20.90256
08.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,19.95033,20.03384,,18.89013,18.8706,18.46203,19.73289,21.132,21.3132,22.4568,23.60162,23.70239,23.32018,22.07311,22.03314,21.334,23.51579,23.54948,26.83064,25.59983,25.30243,25.06589,23.86966,22.15369,20.28955
09.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,17.43579,15.32051,,19.63981,20.61092,21.87484,25.1692,32.72461,38.62856,29.23368,33.64784,36.70145,39.65255,49.52618,33.78703,28.17698,38.30857,43.5064,35.44404,52.74321,37.68881,82.08344,33.88026,27.34217,25.1492
10.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.61486,26.25205,,25.59927,25.76059,26.31009,30.42525,57.35186,60.31654,48.56679,49.47737,43.7928,45.08232,48.12844,37.02022,29.76383,27.81257,28.8673,35.46555,46.41329,41.40938,35.41504,33.74768,29.11756,27.87274
11.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.2703,28.16784,,27.87064,29.20017,29.10976,31.93772,82.04821,42.34098,35.51386,35.53001,30.83212,27.90396,25.74287,27.62406,26.31647,27.35162,27.79212,28.04085,37.08605,37.45134,29.20355,27.78847,27.15928,24.35502
12.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.50154,24.28351,,25.18281,24.59395,24.31573,26.57292,30.09413,34.68838,31.42242,30.1652,27.35933,29.55885,35.48766,30.00249,30.46222,29.28086,29.71357,32.65036,43.12,43.79846,41.42187,38.39504,32.99384,29.84461
13.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.42931,32.12393,,29.82917,29.26292,31.2963,41.7064,88.96165,48.35959,33.25785,38.91826,35.7887,34.23995,32.91399,28.42084,28.36778,27.50873,27.81251,28.92123,30.74376,30.59733,29.42223,28.3017,27.33363,24.94485
14.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,23.4348,25.12368,,23.94797,23.55574,22.7699,23.2966,24.45744,25.17883,25.63738,28.46288,28.5982,28.6154,27.81186,27.36054,26.76641,26.58627,27.17265,28.00008,29.34004,31.41224,30.85801,30.88017,29.60654,28.71435
15.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.96492,29.55976,,33.64843,39.04405,36.81956,49.65215,40.54589,36.2278,41.43231,36.9586,49.47822,45.15788,37.93524,33.23237,24.46404,28.40378,29.48369,30.12696,46.43778,52.41542,59.81558,29.55215,38.17745,31.94254
16.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,36.57466,30.44708,,29.85284,33.17402,36.20722,57.34725,63.23272,60.66278,85.89762,151.289,234.94357,123.02996,162.5345,107.37696,67.63554,46.43248,42.89876,88.14011,148.003,63.19063,53.37709,162.89779,41.93603,35.37296
17.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.97491,34.90284,,34.924,33.83239,31.97213,47.30297,71.97637,36.37874,54.55177,46.26168,42.8438,46.49928,35.75202,32.79381,30.76004,29.86995,35.61912,44.37289,49.04188,82.29951,48.50197,39.79839,30.11448,29.8224
18.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.17624,29.54875,,29.95359,30.4208,33.82845,56.3712,79.74759,30.05932,40.41105,14.33037,43.56542,38.43011,30.75734,30.1479,30.17053,35.79695,33.7258,64.59453,43.95185,71.12891,96.91602,48.25581,32.44294,29.77647
19.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.46229,33.78999,,35.72573,36.96323,34.1687,68.44481,281.05875,110.95368,71.8752,161.50631,231.56494,221.81244,73.2254,201.9182,39.10844,36.62274,43.45375,60.47312,250.84825,319.91221,373.07069,349.73754,176.74775,95.36934
20.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,140.01678,55.99719,,90.41643,97.18725,61.39307,137.59243,278.28561,313.2924,325.7268,172.94508,152.48793,104.59077,68.25253,71.93077,63.58382,57.16742,58.73167,76.48281,73.02743,200.52525,295.44645,124.64089,68.05346,85.1387
21.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,152.62605,137.37201,,76.03533,78.86646,178.04382,75.84862,85.72317,182.96805,107.94457,175.29818,104.93338,158.97604,89.90441,262.59245,68.19291,76.63007,119.25291,178.28987,197.63936,69.64289,122.26635,80.60174,73.79197,24.38555
22.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,40.40236,35.46346,,32.16306,31.81203,33.69382,42.02514,34.90129,29.63757,46.6409,39.02602,31.42781,28.86235,28.74177,27.85737,28.15559,26.46437,29.55646,35.47302,70.28465,43.2492,45.06731,35.85212,30.78135,26.2223
23.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.68302,25.58343,,25.66098,26.21768,29.4604,29.88168,82.06864,38.85101,64.42044,84.59644,54.21368,69.50437,42.234,58.38529,33.24879,46.49426,43.01509,37.6791,138.23337,88.9997,92.01082,81.17955,49.22665,35.4504
24.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,45.09593,27.08794,,31.59952,34.73133,85.30098,93.93701,117.01345,80.63256,51.86298,69.34145,46.92736,41.4089,41.66897,33.70879,30.54886,32.37242,49.78829,29.90595,39.4837,39.1622,42.4014,35.71144,36.65082,37.89277
25.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,32.0388,34.85896,,30.0872,32.87932,35.42381,44.46329,40.88392,44.30866,47.19011,56.37672,56.90336,48.35859,41.03012,44.76203,34.5271,33.37309,34.95379,40.71137,125.35213,82.92433,73.61559,42.88347,46.92768,30.0226
26.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.65277,28.26842,,29.59908,29.78681,30.93475,30.80781,83.06129,32.98738,41.33254,45.91616,51.52752,50.4129,50.28847,42.13417,31.56113,33.23319,32.14174,74.98072,44.29873,95.73233,71.11622,55.06876,72.81986,33.49284
27.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,33.51407,31.79138,,50.58147,32.05144,31.07071,35.9155,84.79595,70.80218,34.522,32.91093,49.18243,40.52998,33.82667,30.49608,30.31659,29.14503,32.64985,27.5681,57.17105,53.97975,96.78608,90.86901,69.33744,38.95989
28.02.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,89.81742,41.61606,,46.67842,39.00883,35.12712,37.99799,96.49871,49.35703,73.81474,51.69083,46.60184,37.14144,36.41232,27.04646,28.3566,28.30969,30.70361,33.43197,58.08974,59.49221,40.65076,43.38179,34.66253,32.00449
01.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,35.43036,46.05028,,33.14518,30.98798,30.53039,30.4767,27.33549,28.57025,38.29267,64.28292,46.95071,45.16624,38.19905,30.87936,29.63893,30.25071,61.80769,45.69203,45.24619,46.84504,38.98882,31.03134,30.35902,25.89762
02.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.74941,25.56864,,26.28685,26.01324,25.951,26.83778,71.73259,32.63743,69.17292,38.5906,35.60265,29.74005,28.54784,29.62062,26.40997,26.3815,26.89772,27.15513,65.88234,52.34639,33.79789,49.50335,28.09462,28.31123
03.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,36.36723,27.24197,,27.57179,27.2004,27.59599,27.1658,40.56499,41.93981,37.83431,39.06703,44.23052,35.82981,64.69675,47.55457,42.599,36.90872,36.3832,37.79078,45.47757,47.47959,53.10996,32.48047,27.79015,26.28837
04.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.57308,25.37031,,25.65807,25.047,25.68579,26.05294,35.79024,31.81103,33.41513,29.41058,32.29283,34.43603,28.58823,31.61295,34.71624,32.34487,36.53693,37.22143,91.24138,38.62281,43.43011,30.22779,27.79863,25.66644
05.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.30835,26.21942,,25.67223,26.50566,27.57752,28.92624,33.02897,48.79493,59.45573,98.14779,65.69367,71.46893,123.93403,92.17802,49.9853,33.969,40.58796,38.1838,101.0536,180.25385,81.84639,114.41616,117.8002,40.77296
06.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,49.0913,78.67361,,66.99441,38.18835,38.4373,56.35401,93.52048,211.81223,51.78594,50.09477,36.67198,42.08088,37.98549,37.31504,52.02809,41.45202,36.81251,36.87831,87.73978,127.88993,58.64212,60.90441,37.30951,29.55861
07.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.29858,128.99705,,42.7532,25.41464,47.88159,37.78453,70.22991,36.14407,34.67521,43.45441,61.44569,27.66419,25.39167,24.85321,25.87091,24.54374,23.08806,22.81359,29.6262,28.19074,31.10042,26.71363,25.31542,23.45381
08.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.06379,24.65922,,,26.26426,25.20268,25.21294,25.33899,26.43783,26.739,27.22544,24.57498,25.84744,25.00743,24.71719,23.95749,23.89989,24.24245,24.33476,25.02963,63.59514,31.45231,27.69014,25.26906,24.89482
09.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.18694,24.13872,,24.0743,24.33388,25.07469,27.68158,64.7351,90.73638,37.40564,37.35015,28.52574,27.31057,26.83109,26.67513,25.75052,25.03879,24.3953,24.16956,24.73243,27.97405,28.60914,27.64674,24.35633,24.31966
10.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,22.83638,22.95382,,23.70525,24.34213,24.77562,25.62897,37.48883,32.45427,28.03781,28.05352,27.14184,26.25734,27.05154,31.36856,32.11796,28.68789,29.26249,27.87495,27.68452,33.73402,29.74029,27.34689,24.61711,22.72063
11.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,18.64428,16.16296,,15.92796,16.23919,18.96654,23.91319,28.15198,27.82518,27.51191,29.17842,37.09148,27.44607,25.9923,26.49273,25.78773,25.42153,25.20506,25.65549,23.58669,27.36508,29.33253,27.07481,25.30938,22.83196
12.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,22.58382,20.73633,,21.81725,21.12644,23.39398,26.31516,141.46178,118.75613,29.55033,28.59747,28.51969,27.77397,28.29609,28.2935,25.77842,25.49098,25.43037,25.27278,25.79304,56.11424,58.91006,27.94205,24.63519,21.64279
13.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,21.08581,20.33921,,23.05022,22.14032,25.91279,25.11126,146.89011,98.68187,35.41643,37.78669,39.64904,28.62196,28.04688,32.41182,30.58648,27.64048,30.23707,34.00484,27.60422,26.04864,28.84609,28.25755,26.02064,24.44592
14.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,24.32946,24.26547,,22.77384,20.83838,22.18786,22.38515,22.78848,27.25415,25.34193,27.69337,29.05884,34.05031,30.81965,26.32957,25.13109,24.5642,24.46932,24.05761,22.74388,24.88079,24.93557,24.9504,23.63377,21.7394
15.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,19.81676,18.43231,,17.54529,18.78486,21.59579,23.93227,27.85851,24.79249,26.55904,29.53412,28.74771,26.9027,25.86648,24.98892,21.58401,22.6798,21.90251,23.57729,23.85445,31.35098,32.81175,25.89121,25.01994,23.89963
16.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,22.58686,21.4506,,21.29241,22.44213,23.07265,24.6568,109.24158,92.87299,31.96778,31.83673,30.55028,31.21026,27.07324,27.66014,26.42659,25.65815,24.87257,24.73118,25.1842,39.89808,26.6051,26.20533,20.56841,18.90512
17.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,15.8043,16.51127,,8.6162,13.19181,16.46941,18.9239,25.94286,25.77804,24.7658,25.2033,25.28587,25.46189,24.73131,24.60074,24.36639,23.34276,23.71183,22.86669,22.99193,43.61833,40.40203,38.62057,27.27248,25.84133
18.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.20739,24.93831,,24.74801,24.96164,25.65088,27.09954,76.8672,156.44539,35.00015,35.81264,30.78361,28.50877,26.61999,51.32326,27.08,23.96518,23.81895,24.35816,24.32279,134.47048,34.63238,36.92531,25.8712,25.62803
19.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.45272,25.10992,,25.09936,25.02987,25.11664,26.42989,28.77533,41.78862,30.09323,34.56567,29.68147,28.98852,29.93601,28.25789,27.9933,27.93349,28.00829,28.30212,28.67604,45.20042,36.44616,31.57321,26.86239,26.46408
20.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.66192,25.0356,,24.24284,24.09631,24.22363,24.4613,29.02341,35.07542,44.50946,44.58536,47.38288,35.14304,39.76152,32.68341,38.80055,31.9068,33.67104,27.23413,22.88249,26.79058,27.95893,28.42423,26.71132,30.4103
21.03.2015,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.65378,27.77219,,25.01388,24.33636,24.60039,24.47368,27.03358,35.45403,30.21417,39.2192,35.71067,42.85749,27.38941,25.48918,25.15128,24.6077,25.65269,25.11588,24.4424,29.78334,29.55048,29.15265,24.05738,23.54581
